pair,stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,sell_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,buy_tag,open_timestamp,close_timestamp
NAKA/USDT,44.62359049,8.39499398,10/31/21 00:30:00,10/31/21 01:30:00,5.3155,5.6,0.002,0.002,60,0.04931704,2.20510467,roi,0.05315500000000005,-0.99,0.05315500000000005,-0.99,5.1,5.7403,False,lambo2_,1635640200000.0,1635643800000.0
NAKA/USDT,45.35127503,9.0700736,10/31/21 02:45:00,10/31/21 03:45:00,5.0001,5.0782,0.002,0.002,60,0.01156532,0.5255509,roi,0.050001000000000045,-0.99,0.050001000000000045,-0.99,4.8,5.3297,False,lambo2_,1635648300000.0,1635651900000.0
NAKA/USDT,45.52470683,9.55037065,10/31/21 04:30:00,10/31/21 05:30:00,4.7668,5.3004999999999995,0.002,0.002,60,0.10752293,4.90473992,roi,0.047668000000000044,-0.99,0.047668000000000044,-0.99,4.6,5.4231,False,lambo2_,1635654600000.0,1635658200000.0
SAND/USDT,47.143271,27.16314677,10/31/21 10:15:00,10/31/21 11:15:00,1.73556,1.74289,0.002,0.002,60,0.00021454,0.01013457,roi,0.017355600000000016,-0.99,0.017355600000000016,-0.99,1.71645,1.8534000000000002,False,lambo2_,1635675300000.0,1635678900000.0
NAKA/USDT,47.14661541,10.36143805,10/31/21 13:45:00,10/31/21 14:45:00,4.5502,4.57,0.002,0.002,60,0.00034207,0.0161597,roi,0.04550200000000004,-0.99,0.04550200000000004,-0.99,4.45,5.0,False,lambo1_lambo2_,1635687900000.0,1635691500000.0
SAND/USDT,47.14661541,30.11524165,10/31/21 13:30:00,10/31/21 15:00:00,1.56554,1.5718147094188375,0.002,0.002,90,-0.0,-0.0,roi,0.015655400000000014,-0.99,0.015655400000000014,-0.99,1.5,1.62742,False,lambo2_,1635687000000.0,1635692400000.0
MANA/USDT,47.14661541,15.96842509,10/31/21 13:30:00,10/31/21 15:00:00,2.95249,2.964323627254509,0.002,0.002,90,0.0,0.0,roi,0.029524900000000028,-0.99,0.029524900000000028,-0.99,2.67,3.05475,False,lambo2_,1635687000000.0,1635692400000.0
NAKA/USDT,47.15194811,10.20339914,10/31/21 15:00:00,10/31/21 16:00:00,4.6212,4.7695,0.002,0.002,60,0.02797111,1.32152997,roi,0.04621200000000004,-0.99,0.04621200000000004,-0.99,4.595,5.2898,False,lambo2_,1635692400000.0,1635696000000.0
MANA/USDT,47.15194811,17.32616606,10/31/21 15:30:00,10/31/21 16:30:00,2.72143,2.8771,0.002,0.002,60,0.05298118,2.50316215,roi,0.02721430000000002,-0.99,0.02721430000000002,-0.99,2.6508000000000003,2.94,False,lambo2_,1635694200000.0,1635697800000.0
BLOK/USDT,48.41409651,365.31496607,10/31/21 19:00:00,10/31/21 20:00:00,0.132527,0.1477,0.002,0.002,60,0.11004082,5.33818175,roi,0.0013252700000000012,-0.99,0.0013252700000000012,-0.99,0.132,0.155,False,lambo2_,1635706800000.0,1635710400000.0
BLOK/USDT,50.17569649,406.07050991,11/01/21 14:45:00,11/01/21 15:45:00,0.123564,0.13741899999999999,0.002,0.002,60,0.10768849,5.41415192,roi,0.001235640000000001,-0.99,0.001235640000000001,-0.99,0.11750000000000001,0.146,False,lambo2_,1635777900000.0,1635781500000.0
NAKA/USDT,51.96236662,10.22901369,11/01/21 22:00:00,11/01/21 23:00:00,5.0799,5.100260320641283,0.002,0.002,60,0.0,0.0,roi,0.050799000000000046,-0.99,0.050799000000000046,-0.99,4.7,5.3086,False,lambo2_,1635804000000.0,1635807600000.0
NAKA/USDT,51.96236662,10.72937572,11/01/21 23:30:00,11/02/21 00:30:00,4.843,5.0456,0.002,0.002,60,0.03767456,1.96157451,roi,0.04843000000000004,-0.99,0.04843000000000004,-0.99,4.7546,5.25,False,lambo2_,1635809400000.0,1635813000000.0
BLOK/USDT,52.60968621,466.88633684,11/02/21 11:45:00,11/02/21 13:00:00,0.11268199999999999,0.11313363126252504,0.002,0.002,75,0.0,0.0,roi,0.0011268200000000008,-0.99,0.0011268200000000008,-0.99,0.1061,0.12046699999999999,False,lambo2_,1635853500000.0,1635858000000.0
NAKA/USDT,52.60968621,12.89516305,11/02/21 14:15:00,11/02/21 15:15:00,4.0798,4.2549,0.002,0.002,60,0.03875542,2.04298842,roi,0.040798000000000036,-0.99,0.040798000000000036,-0.99,3.525,4.4537,False,lambo2_,1635862500000.0,1635866100000.0
NAKA/USDT,53.28387239,13.17212311,11/02/21 18:15:00,11/02/21 19:15:00,4.0452,4.2009,0.002,0.002,60,0.03434439,1.83366228,roi,0.04045200000000004,-0.99,0.04045200000000004,-0.99,4.0432,4.5167,False,lambo2_,1635876900000.0,1635880500000.0
BLOK/USDT,53.88898094,603.72369724,11/02/21 22:00:00,11/02/21 23:00:00,0.089261,0.115384,0.002,0.002,60,0.28749829,15.52397607,roi,0.0008926100000000007,-0.99,0.0008926100000000007,-0.99,0.0892,0.125557,False,lambo2_,1635890400000.0,1635894000000.0
LRC/USDT,53.88898094,37.39952872,11/02/21 21:30:00,11/03/21 00:00:00,1.4409,1.4466751503006012,0.002,0.002,150,0.0,0.0,roi,0.014409000000000014,-0.99,0.014409000000000014,-0.99,1.3705,1.4645000000000001,False,cofi_,1635888600000.0,1635897600000.0
SUKU/USDT,59.01189304,65.59573718,11/03/21 00:30:00,11/03/21 01:30:00,0.89963,0.97589,0.002,0.002,60,0.08043777,4.75627868,roi,0.00899630000000001,-0.99,0.00899630000000001,-0.99,0.8976000000000001,0.9901700000000001,False,lambo2_,1635899400000.0,1635903000000.0
BLOK/USDT,60.58146501,613.17272274,11/03/21 09:00:00,11/03/21 10:00:00,0.0988,0.105178,0.002,0.002,60,0.06030494,3.66066813,roi,0.0009880000000000008,-0.99,0.0009880000000000008,-0.99,0.097,0.109999,False,lambo2_,1635930000000.0,1635933600000.0
LRC/USDT,60.58146501,42.40024147,11/03/21 09:15:00,11/03/21 10:15:00,1.4288,1.4658,0.002,0.002,60,0.02180046,1.32334546,roi,0.014288000000000014,-0.99,0.014288000000000014,-0.99,1.4224,1.4925000000000002,False,cofi_,1635930900000.0,1635934500000.0
NAKA/USDT,62.22618949,17.52850408,11/03/21 14:00:00,11/03/21 15:00:00,3.55,3.564228456913827,0.002,0.002,60,-0.0,-0.0,roi,0.03550000000000003,-0.99,0.03550000000000003,-0.99,3.2076000000000002,3.86,False,lambo2_,1635948000000.0,1635951600000.0
NAKA/USDT,62.22618949,17.70253748,11/03/21 15:15:00,11/03/21 17:00:00,3.5151,3.5291885771543083,0.002,0.002,105,-0.0,-0.0,roi,0.03515100000000003,-0.99,0.03515100000000003,-0.99,3.222,3.73,False,lambo2_,1635952500000.0,1635958800000.0
BLOK/USDT,62.22618949,670.54083504,11/03/21 18:15:00,11/03/21 19:15:00,0.09280000000000001,0.09317194388777555,0.002,0.002,60,0.0,0.0,roi,0.0009280000000000009,-0.99,0.0009280000000000009,-0.99,0.085,0.105,False,lambo2_,1635963300000.0,1635966900000.0
NAKA/USDT,62.22618949,18.85642106,11/03/21 18:15:00,11/03/21 19:15:00,3.3,3.3363,0.002,0.002,60,0.00696407,0.43421435,roi,0.03300000000000003,-0.99,0.03300000000000003,-0.99,3.0,3.4957000000000003,False,ewo_low_,1635963300000.0,1635966900000.0
CHR/USDT,59.01189304,79.48800248,11/02/21 23:00:00,11/03/21 19:45:00,0.7424000000000001,0.675,0.002,0.002,1245,-0.09441623,-5.58282396,sell_signal,0.007424000000000007,-0.99,0.007424000000000007,-0.99,0.619188,0.753216,False,cofi_,1635894000000.0,1635968700000.0
BLOK/USDT,62.36948023,677.9291329,11/03/21 19:30:00,11/03/21 20:45:00,0.092,0.0923687374749499,0.002,0.002,75,0.0,0.0,roi,0.0009200000000000008,-0.99,0.0009200000000000008,-0.99,0.0719,0.0936,False,lambo2_,1635967800000.0,1635972300000.0
NAKA/USDT,60.52714832,19.03968176,11/03/21 20:00:00,11/03/21 21:00:00,3.179,3.27,0.002,0.002,60,0.02451907,1.48703722,roi,0.03179000000000003,-0.99,0.03179000000000003,-0.99,3.08,3.44,False,ewo_low_,1635969600000.0,1635973200000.0
NAKA/USDT,61.0178706,18.74416201,11/03/21 23:00:00,11/04/21 00:00:00,3.2553,3.2879,0.002,0.002,60,0.00598244,0.36576608,roi,0.032553000000000026,-0.99,0.032553000000000026,-0.99,3.1,3.3677,False,ewo_low_,1635980400000.0,1635984000000.0
BLOK/USDT,61.13857341,746.31136594,11/04/21 00:30:00,11/04/21 02:00:00,0.081921,0.08224934068136272,0.002,0.002,90,0.0,0.0,roi,0.0008192100000000007,-0.99,0.0008192100000000007,-0.99,0.075,0.085573,False,lambo2_ewo_low_,1635985800000.0,1635991200000.0
BLOK/USDT,61.13857341,788.68128753,11/04/21 02:30:00,11/04/21 03:30:00,0.07752,0.0855,0.002,0.002,60,0.09853822,6.03653503,roi,0.0007752000000000007,-0.99,0.0007752000000000007,-0.99,0.0755,0.09,False,ewo_low_,1635993000000.0,1635996600000.0
NAKA/USDT,61.13857341,18.43967107,11/04/21 00:15:00,11/04/21 03:30:00,3.3156,3.328888977955912,0.002,0.002,195,0.0,0.0,roi,0.033156000000000026,-0.99,0.033156000000000026,-0.99,3.01,3.4141,False,ewo_low_,1635984900000.0,1635996600000.0
TEL/USDT,63.13062997,2509.16553567,11/04/21 09:15:00,11/04/21 10:45:00,0.02516001,0.025260851723446894,0.002,0.002,90,0.0,0.0,roi,0.00025160010000000024,-0.99,0.00025160010000000024,-0.99,0.02319468,0.025500000000000002,False,lambo2_,1636017300000.0,1636022700000.0
IOTX/USDT,63.13062997,411.00670553,11/04/21 10:45:00,11/04/21 12:00:00,0.15360000000000001,0.15421563126252508,0.002,0.002,75,0.0,0.0,roi,0.0015360000000000016,-0.99,0.0015360000000000016,-0.99,0.14650000000000002,0.15660000000000002,False,cofi_,1636022700000.0,1636027200000.0
TEL/USDT,63.13062997,2743.49669871,11/04/21 15:15:00,11/04/21 16:15:00,0.023011010000000002,0.023867899999999997,0.002,0.002,60,0.03309759,2.09365062,roi,0.00023011010000000023,-0.99,0.00023011010000000023,-0.99,0.022,0.025,False,lambo2_,1636038900000.0,1636042500000.0
BLOK/USDT,63.82153467,737.93211319,11/04/21 16:30:00,11/04/21 17:45:00,0.086487,0.08683364128256513,0.002,0.002,75,0.0,0.0,roi,0.0008648700000000008,-0.99,0.0008648700000000008,-0.99,0.081498,0.089986,False,lambo2_,1636043400000.0,1636047900000.0
BLOK/USDT,63.82153467,823.92892685,11/04/21 19:30:00,11/04/21 20:30:00,0.07746,0.08399899999999999,0.002,0.002,60,0.08008875,5.12160977,roi,0.0007746000000000007,-0.99,0.0007746000000000007,-0.99,0.075555,0.089,False,lambo2_,1636054200000.0,1636057800000.0
SUKU/USDT,63.82153467,54.85305945,11/04/21 19:30:00,11/04/21 20:30:00,1.1635,1.1706400000000001,0.002,0.002,60,0.00212014,0.1355814,roi,0.01163500000000001,-0.99,0.01163500000000001,-0.99,1.12979,1.2187700000000001,False,lambo2_,1636054200000.0,1636057800000.0
CRO/USDT,65.55640776,184.56195878,11/05/21 17:15:00,11/05/21 18:15:00,0.3552,0.3749,0.002,0.002,60,0.05124829,3.36637322,roi,0.0035520000000000035,-0.99,0.0035520000000000035,-0.99,0.3546,0.37920000000000004,False,cofi_,1636132500000.0,1636136100000.0
XYO/USDT,66.66731092,1016.26998357,11/06/21 08:00:00,11/06/21 09:00:00,0.0656,0.06807,0.002,0.002,60,0.03351011,2.23849724,roi,0.0006560000000000007,-0.99,0.0006560000000000007,-0.99,0.06429,0.06860000000000001,False,lambo2_,1636185600000.0,1636189200000.0
KDA/USDT,67.40601501,3.82988722,11/08/21 01:00:00,11/08/21 02:00:00,17.6,17.9289,0.002,0.002,60,0.01462088,0.98750655,roi,0.17600000000000018,-0.99,0.17600000000000018,-0.99,16.5,19.5641,False,lambo2_,1636333200000.0,1636336800000.0
KDA/USDT,67.73189217,3.90156174,11/08/21 02:30:00,11/08/21 04:00:00,17.3602,17.42977995991984,0.002,0.002,90,0.0,0.0,roi,0.17360200000000015,-0.99,0.17360200000000015,-0.99,15.11,17.5696,False,lambo2_,1636338600000.0,1636344000000.0
MOVR/USDT,67.73189217,0.16498321,11/08/21 06:30:00,11/08/21 07:30:00,410.5381,421.6467,0.002,0.002,60,0.0229586,1.55813945,roi,4.105381000000004,-0.99,4.105381000000004,-0.99,398.0,426.6767,False,lambo2_,1636353000000.0,1636356600000.0
LRC/USDT,68.24607819,32.91029473,11/08/21 23:30:00,11/09/21 01:15:00,2.0737,2.0820114228456914,0.002,0.002,105,0.0,0.0,roi,0.02073700000000002,-0.99,0.02073700000000002,-0.99,2.0028,2.1485,False,cofi_,1636414200000.0,1636420500000.0
PBX/USDT,68.24607819,2662.01498582,11/09/21 01:30:00,11/09/21 02:30:00,0.025637,0.0261,0.002,0.002,60,0.01399572,0.9570636,roi,0.00025637000000000023,-0.99,0.00025637000000000023,-0.99,0.025297,0.026395,False,lambo2_,1636421400000.0,1636425000000.0
LRC/USDT,68.56190918,32.5678839,11/09/21 04:00:00,11/09/21 05:00:00,2.1052,2.1168,0.002,0.002,60,0.00149615,0.10278424,roi,0.02105200000000002,-0.99,0.02105200000000002,-0.99,2.0504,2.1713,False,cofi_,1636430400000.0,1636434000000.0
LRC/USDT,68.59582798,30.20113062,11/09/21 14:45:00,11/09/21 15:45:00,2.2713,2.304,0.002,0.002,60,0.01034755,0.71121851,roi,0.02271300000000002,-0.99,0.02271300000000002,-0.99,2.2188,2.384,False,cofi_,1636469100000.0,1636472700000.0
LRC/USDT,68.83053009,21.9359201,11/10/21 17:45:00,11/10/21 18:45:00,3.1378,3.1503763527054107,0.002,0.002,60,0.0,0.0,roi,0.031378000000000024,-0.99,0.031378000000000024,-0.99,3.1101,3.2800000000000002,False,lambo2_,1636566300000.0,1636569900000.0
KDA/USDT,68.83053009,3.22358024,11/10/21 20:00:00,11/10/21 21:00:00,21.3522,21.43777995991984,0.002,0.002,60,0.0,0.0,roi,0.21352200000000018,-0.99,0.21352200000000018,-0.99,20.76,23.5,False,lambo2_,1636574400000.0,1636578000000.0
LUNA/USDT,68.83053009,1.49864529,11/10/21 21:30:00,11/10/21 22:30:00,45.9285,48.4273,0.002,0.002,60,0.0501971,3.4620031,roi,0.4592850000000004,-0.99,0.4592850000000004,-0.99,45.2786,48.9027,False,lambo2_,1636579800000.0,1636583400000.0
DOT/USDT,68.83053009,1.56077238,11/10/21 21:30:00,11/10/21 22:30:00,44.1003,46.6885,0.002,0.002,60,0.05446264,3.75618977,roi,0.44100300000000037,-0.99,0.44100300000000037,-0.99,43.6369,47.0773,False,lambo2_,1636579800000.0,1636583400000.0
SAND/USDT,68.83053009,32.53490992,11/10/21 21:30:00,11/10/21 22:30:00,2.11559,2.22946,0.002,0.002,60,0.04961735,3.42201857,roi,0.02115590000000002,-0.99,0.02115590000000002,-0.99,2.1,2.24881,False,lambo2_,1636579800000.0,1636583400000.0
IOTX/USDT,72.34179986,341.55712872,11/11/21 08:15:00,11/11/21 09:15:00,0.21180000000000002,0.22,0.002,0.002,60,0.0345692,2.50579972,roi,0.002118000000000002,-0.99,0.002118000000000002,-0.99,0.21,0.2222,False,lambo2_,1636618500000.0,1636622100000.0
IOTX/USDT,73.16871377,359.72818963,11/11/21 11:00:00,11/11/21 12:45:00,0.2034,0.20421523046092185,0.002,0.002,105,0.0,0.0,roi,0.002034000000000002,-0.99,0.002034000000000002,-0.99,0.1869,0.216,False,lambo2_,1636628400000.0,1636634700000.0
IOTX/USDT,73.16871377,391.69546986,11/11/21 13:30:00,11/11/21 14:30:00,0.18680000000000002,0.1875486973947896,0.002,0.002,60,0.0,0.0,roi,0.0018680000000000018,-0.99,0.0018680000000000018,-0.99,0.181,0.192,False,lambo2_,1636637400000.0,1636641000000.0
NAKA/USDT,73.16871377,26.39563989,11/15/21 11:30:00,11/15/21 12:30:00,2.7720000000000002,2.8721,0.002,0.002,60,0.03197494,2.34424429,roi,0.027720000000000026,-0.99,0.027720000000000026,-0.99,2.58,2.95,False,lambo2_,1636975800000.0,1636979400000.0
LUNA/USDT,73.94231439,1.78717294,11/16/21 10:15:00,11/16/21 11:15:00,41.3739,44.3528,0.002,0.002,60,0.06772006,5.01739259,roi,0.41373900000000036,-0.99,0.41373900000000036,-0.99,41.1193,44.6681,False,lambo2_,1637057700000.0,1637061300000.0
DOT/USDT,73.94231439,1.91954254,11/16/21 10:15:00,11/16/21 11:15:00,38.5208,40.9013,0.002,0.002,60,0.05755907,4.26456282,roi,0.38520800000000033,-0.99,0.38520800000000033,-0.99,38.0002,41.1314,False,lambo2_,1637057700000.0,1637061300000.0
SAND/USDT,73.94231439,32.93805682,11/16/21 10:15:00,11/16/21 11:15:00,2.24489,2.53022,0.002,0.002,60,0.12260259,9.08365006,roi,0.022448900000000018,-0.99,0.022448900000000018,-0.99,2.21936,2.55091,False,lambo2_,1637057700000.0,1637061300000.0
PBX/USDT,80.00296419,4000.14820953,11/17/21 05:00:00,11/17/21 06:00:00,0.02,0.020434,0.002,0.002,60,0.01762136,1.41258034,roi,0.00020000000000000017,-0.99,0.00020000000000000017,-0.99,0.01999,0.021124999999999998,False,lambo2_,1637125200000.0,1637128800000.0
VRA/USDT,80.4691157,1490.16880931,11/18/21 16:00:00,11/18/21 17:00:00,0.054,0.05421643286573146,0.002,0.002,60,-0.0,-0.0,roi,0.0005400000000000004,-0.99,0.0005400000000000004,-0.99,0.0536,0.058224099999999994,False,lambo2_,1637251200000.0,1637254800000.0
BLOK/USDT,80.4691157,976.04574866,11/18/21 17:15:00,11/18/21 18:15:00,0.08244399999999999,0.083912,0.002,0.002,60,0.01374293,1.10809303,roi,0.0008244400000000006,-0.99,0.0008244400000000006,-0.99,0.081369,0.08924399999999999,False,lambo2_,1637255700000.0,1637259300000.0
NAKA/USDT,80.4691157,30.9425193,11/18/21 17:15:00,11/18/21 18:15:00,2.6006,2.8911,0.002,0.002,60,0.10726705,8.64894779,roi,0.026006000000000022,-0.99,0.026006000000000022,-0.99,2.6,3.0045,False,lambo2_,1637255700000.0,1637259300000.0
MANA/USDT,83.68893917,17.76944635,11/25/21 01:00:00,11/25/21 02:00:00,4.70971,4.86857,0.002,0.002,60,0.02960365,2.48245278,roi,0.047097100000000044,-0.99,0.047097100000000044,-0.99,4.65166,4.99,False,lambo2_,1637802000000.0,1637805600000.0
SAND/USDT,84.50814859,11.42814333,11/25/21 10:45:00,11/25/21 11:45:00,7.39474,7.55116,0.002,0.002,60,0.01707641,1.4459824,roi,0.07394740000000007,-0.99,0.07394740000000007,-0.99,7.34053,7.72024,False,cofi_,1637837100000.0,1637840700000.0
LUNA/USDT,84.98532278,2.15649529,11/26/21 08:30:00,11/26/21 09:30:00,39.409,39.56695190380761,0.002,0.002,60,0.0,0.0,roi,0.39409000000000033,-0.99,0.39409000000000033,-0.99,38.6486,41.4096,False,lambo2_,1637915400000.0,1637919000000.0
DOT/USDT,84.98532278,2.44210698,11/26/21 08:30:00,11/26/21 09:30:00,34.8,35.1886,0.002,0.002,60,0.00713007,0.60716348,roi,0.34800000000000025,-0.99,0.34800000000000025,-0.99,34.3655,35.7594,False,lambo2_,1637915400000.0,1637919000000.0
MANA/USDT,84.98532278,18.96993812,11/26/21 08:30:00,11/26/21 09:30:00,4.48,4.85368,0.002,0.002,60,0.07908572,6.73456781,roi,0.04480000000000004,-0.99,0.04480000000000004,-0.99,4.25,4.91674,False,lambo2_,1637915400000.0,1637919000000.0
PBX/USDT,87.40809411,5049.57216109,11/26/21 11:00:00,11/26/21 12:00:00,0.017310000000000002,0.01737937875751503,0.002,0.002,60,0.0,0.0,roi,0.00017310000000000017,-0.99,0.00017310000000000017,-0.99,0.016732,0.018500000000000003,False,lambo2_,1637924400000.0,1637928000000.0
